id_str,tweet_url,created_at,text,lang,retweet_count,screen_name,url,user_mention,hashtags,query,media,in_reply_to_screen_name,in_reply_to_status_id,lat,lng
379012802867777536,https://twitter.com/heyyouapp/status/379012802867777536,2013-09-14 22:44:28+00:00,RT @heyyouapp #iPad #App World History Test Prep #Education | #ipad #scientific #mini #apple #highly #computer... http://t.co/RNZrWTzUVE,en,0,heyyouapp,http://bitly.com/167oHeu,heyyouapp,iPad,lang:en #education,,,,,
379012670722031616,https://twitter.com/1Voice4Children/status/379012670722031616,2013-09-14 22:43:57+00:00,All I Want for Christmas Are Some Great Teachers http://t.co/1PfvygniKJ #Education,en,0,1Voice4Children,http://buff.ly/12BTv6l,,Education,lang:en #education,,,,,
379012598953308160,https://twitter.com/WBedutech6/status/379012598953308160,2013-09-14 22:43:39+00:00,RT @HaifaNajjar: Visit the @Kred Leadership leaderboard http://t.co/uBRQrJMGsB #JO #amman #reformJo #education #ArabCountry #Jordan #women …,en,10,WBedutech6,http://leadership.kred.com/,HaifaNajjar,JO,lang:en #education,,,,,
379012487754309632,https://twitter.com/middlereaders/status/379012487754309632,2013-09-14 22:43:13+00:00,RT @homeschoolcurr: The reasons NOT to buy some #homeschool curricula? http://t.co/O9wvcT7azW  #education,en,1,middlereaders,http://bit.ly/WhyUseCTT,homeschoolcurr,homeschool,lang:en #education,,,,,
379012397308346368,https://twitter.com/pcizzlin/status/379012397308346368,2013-09-14 22:42:51+00:00,Making a fuckin comeback. #Education #KennyPowers,en,0,pcizzlin,,,Education,lang:en #education,,,,,
379012370020184064,https://twitter.com/Ulovane/status/379012370020184064,2013-09-14 22:42:45+00:00,Appreciate all things in #nature #tortoise #education  #trailsguide #natureguidetraining http://t.co/VKowDgvo21,en,0,Ulovane,http://instagram.com/p/eQgpgEtxam/,,nature,lang:en #education,,,,,
379012337438441472,https://twitter.com/NattyE69/status/379012337438441472,2013-09-14 22:42:37+00:00,"RT @AusLessons: Writing Lesson: Myer Scandal Newspaper Writing Task http://t.co/DnyNoAdp7t
 #edchat #learning #education #ausvels",en,3,NattyE69,http://bit.ly/XChf7Z,AusLessons,edchat,lang:en #education,,,,,
379012324654612480,https://twitter.com/hiyaahpower/status/379012324654612480,2013-09-14 22:42:34+00:00,RT @SheQuotes: Girl Power: 50+ Organisations Worldwide that make it happen: http://t.co/uca6SsVfaX #girls #education #health #power #sports,en,3,hiyaahpower,http://bit.ly/R50Pkj,SheQuotes,girls,lang:en #education,,,,,
379012174074896386,https://twitter.com/IndiaEduNews/status/379012174074896386,2013-09-14 22:41:58+00:00,"Experts stress on health, education - Times of India http://t.co/4TDxs8ohYo #education #india",en,0,IndiaEduNews,http://bit.ly/14QGVWv,,education,lang:en #education,,,,,
379011833044410368,https://twitter.com/Mikeamatician/status/379011833044410368,2013-09-14 22:40:37+00:00,RT @AFTunion: One of America's greatest accomplishments - public #education for all - is under assault: http://t.co/0hfKo8ZZ1T #ReclaimIt #…,en,3,Mikeamatician,http://bit.ly/1ewIugr,AFTunion,education,lang:en #education,,,,,
379011801146720256,https://twitter.com/Mobile_Reportz/status/379011801146720256,2013-09-14 22:40:29+00:00,"RT @NikkiNikSoSweet: Long, but informative day! Learned so much. #blessed #futureteachingartists #education #love",en,1,Mobile_Reportz,,NikkiNikSoSweet,blessed,lang:en #education,,,,,
379011792657457152,https://twitter.com/Mobile_Reportz/status/379011792657457152,2013-09-14 22:40:27+00:00,RT @Ulovane: African elephant #sightings #AmakhalGameReserve #activities #education http://t.co/rty32GWEuO,en,1,Mobile_Reportz,http://instagram.com/p/eQfELKtxXS/,Ulovane,sightings,lang:en #education,,,,,
379011691578937344,https://twitter.com/RetweetPhoenix/status/379011691578937344,2013-09-14 22:40:03+00:00,RT @JakeM25: #CommonSense and #CommonCore: One of the Best Posts Ever http://t.co/9oeJBWdntp via @prismatic #education,en,1,RetweetPhoenix,http://prsm.tc/8n0n0c,JakeM25,CommonSense,lang:en #education,,,,,
379011661673541632,https://twitter.com/theeayatollah/status/379011661673541632,2013-09-14 22:39:56+00:00,Just a quick redirect to my blog that I have been neglecting http://t.co/gtfNOZm0gY #edchat #teach #education,en,0,theeayatollah,http://theeayatollah.blogspot.co.uk,,edchat,lang:en #education,,,,,
379011617226113024,https://twitter.com/PRPotyondy/status/379011617226113024,2013-09-14 22:39:45+00:00,Only 58% of students who attended (beginning in 2004) a 4-year #university graduated within 6 years. #college #education,en,0,PRPotyondy,,,university,lang:en #education,,,,,
379011476117524480,https://twitter.com/RalphRSolomon/status/379011476117524480,2013-09-14 22:39:12+00:00,RT @justintarte: 10 videos that will ignite a discussion: http://t.co/4Z0fuwDe0k #edchat #education,en,2,RalphRSolomon,http://goo.gl/UKJGNT,justintarte,edchat,lang:en #education,,,,,
379011116875005952,https://twitter.com/hanno_libya/status/379011116875005952,2013-09-14 22:37:46+00:00,"almost everything I've learned about English Language ... I've learned from the #movies !!
#Libyan #education  SUCKS !!
#Libya",en,0,hanno_libya,,,movies,lang:en #education,,,,,
379011025367879680,https://twitter.com/kristonomo/status/379011025367879680,2013-09-14 22:37:24+00:00,RT @tfa_detroit: What’s your #Detroit #education story? Join conversation #EdMattersHere week of Sept. 23. #TweetChat 9/26 at 3pm.  http://…,en,4,kristonomo,,tfa_detroit,Detroit,lang:en #education,,,,,
379010859588415488,https://twitter.com/DaveLew_/status/379010859588415488,2013-09-14 22:36:45+00:00,Excellent article on the need to flip #meded and empower student's learning http://t.co/87N1Fp5Je4 via @insidehighered #education,en,0,DaveLew_,http://bit.ly/1euRCzC,insidehighered,meded,lang:en #education,,,,,
379010741207986176,https://twitter.com/StingsBee/status/379010741207986176,2013-09-14 22:36:17+00:00,An all digital Bookless Public #Library Opens In #Texas! http://t.co/nC4WIqrHeL #education,en,0,StingsBee,http://www.npr.org/blogs/thetwo-way/2013/09/14/222442870/bookless-public-library-opens-in-texas,,Library,lang:en #education,,,,,
379010693313626112,https://twitter.com/ICTScoop/status/379010693313626112,2013-09-14 22:36:05+00:00,The future of handwriting | via The Next Web: http://t.co/66uxJHcsCp #education,en,0,ICTScoop,http://bit.ly/1gabDJS,,education,lang:en #education,,,,,
379010653588959233,https://twitter.com/Alert_from_Asia/status/379010653588959233,2013-09-14 22:35:56+00:00,Chinese inhuman torture http://t.co/1LCpzf3iGV #Crime #UNSG #Humanright #HRW #UN #Feminism #Childabuse #Culture #Education #History #Right,en,2,Alert_from_Asia,http://p.twipple.jp/KHa4X,,Crime,lang:en #education,,,,,
379010630151573504,https://twitter.com/London_Training/status/379010630151573504,2013-09-14 22:35:50+00:00,Service Excellence Certification Sep 30-9am-4pm Call 519-685-4331 to register #training #education #LDNOnt  http://t.co/jZ1i6I3UtJ,en,0,London_Training,http://ow.ly/ojD3h,,training,lang:en #education,,,,,
379010501050920960,https://twitter.com/JakeM25/status/379010501050920960,2013-09-14 22:35:19+00:00,#CommonSense and #CommonCore: One of the Best Posts Ever http://t.co/9oeJBWdntp via @prismatic #education,en,1,JakeM25,http://prsm.tc/8n0n0c,Prismatic,CommonSense,lang:en #education,,,,,
379010483799736320,https://twitter.com/MrGazz_ICT/status/379010483799736320,2013-09-14 22:35:15+00:00,"RT @jasonelsom: TEACHER EDUCATION: Past, Present &amp; Future #edchat #edchatie #education http://t.co/CYAtISkIFK",en,6,MrGazz_ICT,,jasonelsom,edchat,lang:en #education,https://pbs.twimg.com/media/BUJiwWVIIAAyEbP.jpg,,,,
379010442498039808,https://twitter.com/NewMindMirror/status/379010442498039808,2013-09-14 22:35:05+00:00,Six Tips for K-12 Teachers on Brain-Based Learning - @edutopia http://t.co/DvH6fWITg7 #K12 #education #teaching,en,0,NewMindMirror,http://edut.to/vnL323,edutopia,K12,lang:en #education,,,,,
379010433132158976,https://twitter.com/RetweetPhoenix/status/379010433132158976,2013-09-14 22:35:03+00:00,"RT @TeaPartyEdu: Via @hillsdalecollege! http://t.co/c354qYsY26 ""The Obama Administration vs. the Constitution"" #TeaPartyEdu #Education #tpp…",en,1,RetweetPhoenix,http://bit.ly/kNkIN5,TeaPartyEdu,TeaPartyEdu,lang:en #education,,,,,
379010206396846080,https://twitter.com/CompassionArtUS/status/379010206396846080,2013-09-14 22:34:09+00:00,Wouldn't this be a fun calendar for a classroom?   #Classroom #Education #Teachers http://t.co/hfvEjeBWti,en,0,CompassionArtUS,http://pinterest.com/pin/104779128803997565/,,Classroom,lang:en #education,,,,,
379009829240446976,https://twitter.com/ocir/status/379009829240446976,2013-09-14 22:32:39+00:00,Review: Ultimate Camera Free EN You can add Ultimate Camera Free EN to the list of interes #education http://t.co/jmkhJNeCdz,en,0,ocir,http://www.tuaw.com/2013/09/14/review-ultimate-camera-free-en/,,education,lang:en #education,,,,,
379009660990128128,https://twitter.com/KigaliNews/status/379009660990128128,2013-09-14 22:31:59+00:00,Media houses urged to promote child #education http://t.co/4pxHccTeIS #Rwanda,en,0,KigaliNews,http://www.thepleader.com/2013/07/media-houses-urged-to-promote-child-education/,,education,lang:en #education,,,,,
379009578052354048,https://twitter.com/MyForwardMotion/status/379009578052354048,2013-09-14 22:31:39+00:00,"@constancegorma1 a dedicated and caring #teacher, who would not let her #student fail: http://t.co/VBCrULiEit #education #inspire",en,0,MyForwardMotion,http://bit.ly/XDzxsW,ConstanceGorma1,teacher,lang:en #education,,ConstanceGorma1,,,
379009518728134656,https://twitter.com/jayesh_takyon/status/379009518728134656,2013-09-14 22:31:25+00:00,"RT @AusLessons: Multiplication Paddocks to Teach Arrays in Mathematics http://t.co/yGkNnEMRg1
 #edchat #learning #education #ausvels",en,3,jayesh_takyon,http://bit.ly/W6nxvu,AusLessons,edchat,lang:en #education,,,,,
379009512721874944,https://twitter.com/jayesh_takyon/status/379009512721874944,2013-09-14 22:31:24+00:00,RT @deepgreendesign: #Design: Google unleashes Coder 4 Raspberry Pi as kid-friendly tool http://t.co/7APVGlDBSH #Geek #Science #Education #…,en,4,jayesh_takyon,http://goo.gl/1zf6S0,deepgreendesign,Design,lang:en #education,,,,,
379009499119357952,https://twitter.com/TeaPartyEdu/status/379009499119357952,2013-09-14 22:31:20+00:00,"Via @hillsdalecollege! http://t.co/c354qYsY26 ""The Obama Administration vs. the Constitution"" #TeaPartyEdu #Education #tpp #tcot #tlot",en,1,TeaPartyEdu,http://bit.ly/kNkIN5,,TeaPartyEdu,lang:en #education,,,,,
379009497441660928,https://twitter.com/homeschoolcurr/status/379009497441660928,2013-09-14 22:31:20+00:00,The reasons NOT to buy some #homeschool curricula? http://t.co/O9wvcT7azW  #education,en,1,homeschoolcurr,http://bit.ly/WhyUseCTT,,homeschool,lang:en #education,,,,,
379009485676609537,https://twitter.com/IlseTreurnicht/status/379009485676609537,2013-09-14 22:31:17+00:00,RT @dmitchellppf: The challenging necessity of measuring #productivity in #universities. http://t.co/Wos6hBJHfS #education #policy,en,1,IlseTreurnicht,http://bit.ly/1eEdJE6,dmitchellppf,productivity,lang:en #education,,,,,
379009437652234240,https://twitter.com/NikkiNikSoSweet/status/379009437652234240,2013-09-14 22:31:06+00:00,"Long, but informative day! Learned so much. #blessed #futureteachingartists #education #love",en,1,NikkiNikSoSweet,,,blessed,lang:en #education,,,,,
379009346967199744,https://twitter.com/TweeterBengal/status/379009346967199744,2013-09-14 22:30:44+00:00,"RT @AAltarek: I already started reducing madrasha #education:joy,  how dare you! #SaveBangladesh",en,3,TweeterBengal,,AAltarek,education,lang:en #education,,,,,
379009315669286912,https://twitter.com/RT_SaveBD/status/379009315669286912,2013-09-14 22:30:37+00:00,"RT @AAltarek: I already started reducing madrasha #education:joy,  how dare you! #SaveBangladesh",en,3,RT_SaveBD,,AAltarek,education,lang:en #education,,,,,
379009242386030593,https://twitter.com/educationweek/status/379009242386030593,2013-09-14 22:30:19+00:00,.@SmarterBalanced's governing voted unanimously earlier this week on #CommonCore test supports: http://t.co/mDtxPd2Lu1 #education,en,4,educationweek,http://www.edweek.org/ew/articles/2013/09/18/04smarterbalanced.h33.html?tkn=TSMFHA5usG3tXdsqEXy%2FngJXfruIH3It6xtT&cmp=clp-edweek,SmarterBalanced,CommonCore,lang:en #education,,,,,
379009195309154304,https://twitter.com/BryneenGary1/status/379009195309154304,2013-09-14 22:30:08+00:00,RT @wbyouthink: Did you know that the World Bank Group is the largest international funder of #education: http://t.co/isImsKxjTO,en,21,BryneenGary1,http://wrld.bg/oQSTd,wbyouthink,education,lang:en #education,,,,,
379009007295684608,https://twitter.com/Ulovane/status/379009007295684608,2013-09-14 22:29:23+00:00,African elephant #sightings #AmakhalGameReserve #activities #education http://t.co/rty32GWEuO,en,1,Ulovane,http://instagram.com/p/eQfELKtxXS/,,sightings,lang:en #education,,,,,
379009001440428032,https://twitter.com/DigitalJkt/status/379009001440428032,2013-09-14 22:29:22+00:00,RT @poida: MT @EricTTung: Applying AIDA communication model to Digital #Marketing by @PPCJoeC: http://t.co/azrmHjm9kC #education #branding …,en,2,DigitalJkt,http://erict.co/142bR3q,poida,Marketing,lang:en #education,,,,,
379008996382113793,https://twitter.com/Mobile_Reportz/status/379008996382113793,2013-09-14 22:29:21+00:00,"RT @AusLessons: Writing Lesson: Myer Scandal Newspaper Writing Task http://t.co/DnyNoAdp7t
 #edchat #learning #education #ausvels",en,3,Mobile_Reportz,http://bit.ly/XChf7Z,AusLessons,edchat,lang:en #education,,,,,
379008993966161920,https://twitter.com/Mobile_Reportz/status/379008993966161920,2013-09-14 22:29:20+00:00,"RT @AusLessons: Multiplication Paddocks to Teach Arrays in Mathematics http://t.co/yGkNnEMRg1
 #edchat #learning #education #ausvels",en,3,Mobile_Reportz,http://bit.ly/W6nxvu,AusLessons,edchat,lang:en #education,,,,,
379008849241702400,https://twitter.com/ErwinFilbert/status/379008849241702400,2013-09-14 22:28:45+00:00,"RT @TavernKeepers: #CommonCore, the truth on who profits, and its ties to the #UN and #Agenda21. http://t.co/1HgYZwFn2L #LNYHBT #education …",en,1,ErwinFilbert,http://tavernkeepers.com/the-common-core-agenda-part-2a-architects-and-profiteers/,TavernKeepers,CommonCore,lang:en #education,,,,,
379008847119400960,https://twitter.com/ErwinFilbert/status/379008847119400960,2013-09-14 22:28:45+00:00,"RT @TKJohnDaniels: #CommonCore, the truth on who profits, and its ties to the #UN and #Agenda21. http://t.co/EQFspPBig7 #LNYHBT #education …",en,2,ErwinFilbert,http://tavernkeepers.com/the-common-core-agenda-part-2a-architects-and-profiteers/,TKJohnDaniels,CommonCore,lang:en #education,,,,,
379008678994907136,https://twitter.com/SimonaPalummo/status/379008678994907136,2013-09-14 22:28:05+00:00,Pakistan: parents do sacrifices to get their girls educated #children #humanrights #gender #education http://t.co/bPjmZBvWKR,en,0,SimonaPalummo,http://www.ipsnews.net/2013/09/hopeful-but-homesick-in-peshawar-schools/,,children,lang:en #education,,,,,
379008522165710848,https://twitter.com/AAltarek/status/379008522165710848,2013-09-14 22:27:27+00:00,"I already started reducing madrasha #education:joy,  how dare you! #SaveBangladesh",en,3,AAltarek,,,education,lang:en #education,,,,,
379008494977835008,https://twitter.com/claudiahmarin/status/379008494977835008,2013-09-14 22:27:21+00:00,RT @justintarte: New post: 10 bold statements in education... http://t.co/SmBKdwJJdq #edchat #edreform #education,en,14,claudiahmarin,http://goo.gl/PiMYCh,justintarte,edchat,lang:en #education,,,,,
379008320843317248,https://twitter.com/LukeGolds/status/379008320843317248,2013-09-14 22:26:39+00:00,RT heyyouapp #iPhone #App #The #Smiling #Mooncake #Education $-&gt;#NOW #FREE -&gt; #heyyouapp #iOS #apps #iPhoneG... ht... http://t.co/q39iuQCmaO,en,0,LukeGolds,http://dlvr.it/3ypZS6,,iPhone,lang:en #education,,,,,
379008313922691072,https://twitter.com/PublicFeedz/status/379008313922691072,2013-09-14 22:26:38+00:00,#Free#iOS#Apps: RT heyyouapp #iPhone #App #The #Smiling #Mooncake #Education $-&gt;#NOW #FREE -&gt; #heyyouapp #iOS #app... http://t.co/HDgzncP1Go,en,0,PublicFeedz,http://dlvr.it/3ypZS6,,iPhone,lang:en #education,,,,,
379008313494884352,https://twitter.com/Gaming_Retweets/status/379008313494884352,2013-09-14 22:26:38+00:00,RT @happyseal: Spongelab Science &amp; Gaming is out! http://t.co/bi2esk3Y5o @Spongelab #education #gaming #science #edchat #startups,en,2,Gaming_Retweets,http://paper.li/Spongelab/1337785073,happyseal,education,lang:en #education,,,,,
379008308717576192,https://twitter.com/TheMikeTech/status/379008308717576192,2013-09-14 22:26:37+00:00,RT heyyouapp #iPhone #App #The #Smiling #Mooncake #Education $-&gt;#NOW #FREE -&gt; #heyyouapp #iOS #apps #iPhoneG... ht... http://t.co/DRJzyBFocD,en,0,TheMikeTech,http://dlvr.it/3ypZS6,,iPhone,lang:en #education,,,,,
379008269488234496,https://twitter.com/SereneRiddle22/status/379008269488234496,2013-09-14 22:26:27+00:00,RT @justintarte: 10 videos that will ignite a discussion: http://t.co/4Z0fuwDe0k #edchat #education,en,2,SereneRiddle22,http://goo.gl/UKJGNT,justintarte,edchat,lang:en #education,,,,,
379008019390279681,https://twitter.com/justintarte/status/379008019390279681,2013-09-14 22:25:28+00:00,10 videos that will ignite a discussion: http://t.co/4Z0fuwDe0k #edchat #education,en,2,justintarte,http://goo.gl/UKJGNT,,edchat,lang:en #education,,,,,
379008003808059392,https://twitter.com/BrujaRebel/status/379008003808059392,2013-09-14 22:25:24+00:00,The kind of education all children should be taught (via @Upworthy) http://t.co/6JaLvyEboy #revampeducation #children #education,en,0,BrujaRebel,http://www.upworthy.com/when-she-realized-her-students-were-suicidal-this-teacher-changed-her-curriculum-2?g=2&c=ufb1,Upworthy,revampeducation,lang:en #education,,,,,
379007900548493312,https://twitter.com/DeborahDian/status/379007900548493312,2013-09-14 22:24:59+00:00,Scientific Errors in the Jurassic Park Movie http://t.co/kcPehRHreG #science #education #squidoo,en,0,DeborahDian,http://www.squidoo.com/scientific-errors-in-the-jurassic-park-movie,,science,lang:en #education,,,,,
379007843828899840,https://twitter.com/reedteaches/status/379007843828899840,2013-09-14 22:24:46+00:00,RT @ethanfreak: whatever works: Pleasure Reading ‘Significantly’ Increases School Performance http://t.co/CHh37vWE7h #kids #education #lear…,en,7,reedteaches,http://www.mediabistro.com/galleycat/reading-for-pleasure-significantly-increases-kids-school-performance_b77702,ethanfreak,kids,lang:en #education,,,,,
379007835734286336,https://twitter.com/PunkRockMummy/status/379007835734286336,2013-09-14 22:24:44+00:00,RT @JessieJ: Every child in the world deserves the chance to learn RT if you agree #theworldneedsmore #education #empowerment,en,2972,PunkRockMummy,,JessieJ,theworldneedsmore,lang:en #education,,,,,
379007684554416128,https://twitter.com/HaifaNajjar/status/379007684554416128,2013-09-14 22:24:08+00:00,Visit the @Kred Leadership leaderboard http://t.co/uBRQrJMGsB #JO #amman #reformJo #education #ArabCountry #Jordan #women #leadership #edu,en,10,HaifaNajjar,http://leadership.kred.com/,Kred,JO,lang:en #education,,,,,
379007618611572737,https://twitter.com/samrangelSITC/status/379007618611572737,2013-09-14 22:23:52+00:00,RT @justintarte: New post: 10 bold statements in education... http://t.co/SmBKdwJJdq #edchat #edreform #education,en,14,samrangelSITC,http://goo.gl/PiMYCh,justintarte,edchat,lang:en #education,,,,,
379007365858594816,https://twitter.com/VoyageVixens/status/379007365858594816,2013-09-14 22:22:52+00:00,RT @SheQuotes: Girl Power: 50+ Organisations Worldwide that make it happen: http://t.co/uca6SsVfaX #girls #education #health #power #sports,en,3,VoyageVixens,http://bit.ly/R50Pkj,SheQuotes,girls,lang:en #education,,,,,
379007277211996161,https://twitter.com/TAEVision/status/379007277211996161,2013-09-14 22:22:31+00:00,@DreamVoz @TAEVision #VO #voiceover #narratives #elearning #education #audiobook #spots #wordskills #voice #skills - http://t.co/Pl8xa97iU3,en,0,TAEVision,http://clippings.me/taevision,DreamVoz,VO,lang:en #education,,DreamVoz,,,
379007244651618304,https://twitter.com/Damon6961/status/379007244651618304,2013-09-14 22:22:23+00:00,RT @Scorebusters: Raising the Bar for Future Teachers http://t.co/ly2fEE50Xo #education #teaching,en,1,Damon6961,http://ow.ly/oRh6Q,Scorebusters,education,lang:en #education,,,,,
379007232253239297,https://twitter.com/YouTravel/status/379007232253239297,2013-09-14 22:22:20+00:00,RT @ChelseaClinton: 75M young people globally are unemployed. How can we connect them to #education and jobs? http://t.co/AWHz1R6ZAo #CGI20…,en,130,YouTravel,http://cgilink.org/1az0LYV,ChelseaClinton,education,lang:en #education,,,,,
379007181254688769,https://twitter.com/NickDouthtet/status/379007181254688769,2013-09-14 22:22:08+00:00,I paid my registration fee for the U of A today :D Officially a student ;) i almost cried ! lol #education,en,0,NickDouthtet,,,education,lang:en #education,,,,,
379007021649231872,https://twitter.com/ld112265/status/379007021649231872,2013-09-14 22:21:30+00:00,5 Flipped Classroom Issues (And Solutions) For Teachers http://t.co/jyqSp9cMan #edtech #education #edchat #iste,en,0,ld112265,http://zite.to/165gPJn,,edtech,lang:en #education,,,,,
379006999347752960,https://twitter.com/profdev/status/379006999347752960,2013-09-14 22:21:24+00:00,Sign up for 4 free courses from Dr. Mabel Franks.   Help for the #CommonCore #education https://t.co/8oXWal4Oxq …,en,0,profdev,https://mt130.infusionsoft.com/app/page/4-free-classes,,CommonCore,lang:en #education,,,,,
379006989399248896,https://twitter.com/defendressofsan/status/379006989399248896,2013-09-14 22:21:22+00:00,"RT @TKJohnDaniels: #CommonCore, the truth on who profits, and its ties to the #UN and #Agenda21. http://t.co/EQFspPBig7 #LNYHBT #education …",en,2,defendressofsan,http://tavernkeepers.com/the-common-core-agenda-part-2a-architects-and-profiteers/,TKJohnDaniels,CommonCore,lang:en #education,,,,,
379006951780519936,https://twitter.com/ld112265/status/379006951780519936,2013-09-14 22:21:13+00:00,How To Use Google Drive and Evernote To Create Digital Portfolios http://t.co/ti9KBtLRnA #edtech #education #edchat #iste,en,0,ld112265,http://zite.to/165gMND,,edtech,lang:en #education,,,,,
379006896596066304,https://twitter.com/ld112265/status/379006896596066304,2013-09-14 22:21:00+00:00,The 10 Biggest Educational Trends (And What Teachers Think) http://t.co/SuqMjRwvog #edtech #education #edchat #iste,en,0,ld112265,http://zite.to/162s6uS,,edtech,lang:en #education,,,,,
379006779537256448,https://twitter.com/Scorebusters/status/379006779537256448,2013-09-14 22:20:32+00:00,Raising the Bar for Future Teachers http://t.co/ly2fEE50Xo #education #teaching,en,1,Scorebusters,http://ow.ly/oRh6Q,,education,lang:en #education,,,,,
379006753225969665,https://twitter.com/HenryJamesPhoto/status/379006753225969665,2013-09-14 22:20:26+00:00,@lindsayadler I did a while back. But I still stop by occasionally anyway :) #inspiration #education,en,0,HenryJamesPhoto,,lindsayadler,inspiration,lang:en #education,,lindsayadler,379003203649810432,,
379006725799428096,https://twitter.com/MfgCareersInc/status/379006725799428096,2013-09-14 22:20:19+00:00,RT @MfgStories: It's all about Infographics 📌http://t.co/baiNbPJ1yI #Manufacturing #Education #SocialMedia #STEM #INFOGRAPHIC #Classroom,en,2,MfgCareersInc,http://www.pinterest.com/pin/542261611354246824/,MfgStories,Manufacturing,lang:en #education,,,,,
379006630547189760,https://twitter.com/ld112265/status/379006630547189760,2013-09-14 22:19:56+00:00,26 Great Conferences for Teachers to Grow Professionally http://t.co/Rq5f1kLrRw #edtech #education #edchat #iste,en,0,ld112265,http://zite.to/19uPswc,,edtech,lang:en #education,,,,,
379006530924056576,https://twitter.com/NicoledeB/status/379006530924056576,2013-09-14 22:19:33+00:00,RT @tfa_detroit: What’s your #Detroit #education story? Join conversation #EdMattersHere week of Sept. 23. #TweetChat 9/26 at 3pm.  http://…,en,4,NicoledeB,,tfa_detroit,Detroit,lang:en #education,,,,,
379006519632998400,https://twitter.com/ld112265/status/379006519632998400,2013-09-14 22:19:30+00:00,8 Must Know about Writing Apps for iPad http://t.co/dhSunmMFyc #edtech #education #edchat #iste,en,0,ld112265,http://zite.to/1eqnsOb,,edtech,lang:en #education,,,,,
379006443053387776,https://twitter.com/hernandez3238/status/379006443053387776,2013-09-14 22:19:12+00:00,RT @haime_bc: #Education @johnboehner @BobGoodlatte6  #TimeIsNow for #Citizenship11M do u #StandWith #LatinoVote ? #GOP @LuisGutierrez @jor…,en,3,hernandez3238,,haime_bc,Education,lang:en #education,,,,,
379006428608212992,https://twitter.com/ERozycki/status/379006428608212992,2013-09-14 22:19:08+00:00,Is the purpose of higher ed to found an aristocracy? See http://t.co/7hGA30l78N #highered #policy #education #economics,en,0,ERozycki,http://tinyurl.com/3oho7n9,,highered,lang:en #education,,,,,
379006377529974784,https://twitter.com/ESDet/status/379006377529974784,2013-09-14 22:18:56+00:00,RT @tfa_detroit: What’s your #Detroit #education story? Join conversation #EdMattersHere week of Sept. 23. #TweetChat 9/26 at 3pm.  http://…,en,4,ESDet,,tfa_detroit,Detroit,lang:en #education,,,,,
379006364762517504,https://twitter.com/ld112265/status/379006364762517504,2013-09-14 22:18:53+00:00,5 Crucial Google Drive Tips for Teachers http://t.co/hEtERf1yPh #edtech #education #edchat #iste,en,0,ld112265,http://zite.to/15hV0KY,,edtech,lang:en #education,,,,,
379006268503244800,https://twitter.com/ld112265/status/379006268503244800,2013-09-14 22:18:30+00:00,4 Powerful Apps to Visually Sketch Ideas on iPad http://t.co/KvQDKCs50Y #edtech #education #edchat #iste,en,0,ld112265,http://zite.to/17ruZZc,,edtech,lang:en #education,,,,,
379006229118320640,https://twitter.com/mwalker_michael/status/379006229118320640,2013-09-14 22:18:21+00:00,RT @justintarte: New post: 10 bold statements in education... http://t.co/SmBKdwJJdq #edchat #edreform #education,en,14,mwalker_michael,http://goo.gl/PiMYCh,justintarte,edchat,lang:en #education,,,,,
379006212702224384,https://twitter.com/ld112265/status/379006212702224384,2013-09-14 22:18:17+00:00,CloudConvert- Easily Convert Files between Different File Types http://t.co/hrXcK83T4m #edtech #education #edchat #iste,en,0,ld112265,http://zite.to/19JkII9,,edtech,lang:en #education,,,,,
379006153176256512,https://twitter.com/lisa_sensei/status/379006153176256512,2013-09-14 22:18:03+00:00,"RT @AusLessons: Writing Lesson: Myer Scandal Newspaper Writing Task http://t.co/DnyNoAdp7t
 #edchat #learning #education #ausvels",en,3,lisa_sensei,http://bit.ly/XChf7Z,AusLessons,edchat,lang:en #education,,,,,
379006149695373312,https://twitter.com/ld112265/status/379006149695373312,2013-09-14 22:18:02+00:00,Top 5 Classroom Management Tools for Teachers http://t.co/3nysZCLaom #edtech #education #edchat #iste,en,0,ld112265,http://zite.to/14PMLCi,,edtech,lang:en #education,,,,,
379006134759071744,https://twitter.com/AboutEducations/status/379006134759071744,2013-09-14 22:17:58+00:00,What Is Reading  http://t.co/o8dmswOxC8  #Education,en,0,AboutEducations,http://bit.ly/10CRESs,,Education,lang:en #education,,,,,
379006063800250368,https://twitter.com/ld112265/status/379006063800250368,2013-09-14 22:17:41+00:00,Flipped Classroom Explained for Teachers- A Must Watch Video http://t.co/iD4nWsESbH #edtech #education #edchat #iste,en,0,ld112265,http://zite.to/18YNgMx,,edtech,lang:en #education,,,,,
379005999669313536,https://twitter.com/ld112265/status/379005999669313536,2013-09-14 22:17:26+00:00,A Goldmine of Resources for Teaching Students about Copyrights http://t.co/0iRZd0brYp #edtech #education #edchat #iste,en,0,ld112265,http://zite.to/182LMAW,,edtech,lang:en #education,,,,,
379005968090423296,https://twitter.com/TammieJones/status/379005968090423296,2013-09-14 22:17:19+00:00,RT @tfa_detroit: What’s your #Detroit #education story? Join conversation #EdMattersHere week of Sept. 23. #TweetChat 9/26 at 3pm.  http://…,en,4,TammieJones,,tfa_detroit,Detroit,lang:en #education,,,,,
